lead_sponsor,study_completion_year,NCTId,eudraCT,study_type,status_simplified,has_results_or_publications,has_results_or_publications_within_1y,has_results_or_publications_within_3y,sponsor,sponsor_normalized,ror,_merge,ror_simple
Assistance Publique - Hôpitaux de Paris,2010.0,NCT00472160,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00472069,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00470080,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00450034,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT00445835,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00442949,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00440102,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT00438087,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT00428558,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00416039,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00413608,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT00385086,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00373087,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00372749,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00339196,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2010.0,NCT00328159,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT00327678,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT00318188,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00310778,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT00307671,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00307593,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00306683,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00305552,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00267033,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00260819,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2010.0,NCT00259974,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00259220,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00259207,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00248443,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00242892,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00236275,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2006.0,NCT00236262,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00236249,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT00235313,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2010.0,NCT00231491,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00224718,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00224705,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00224640,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2005.0,NCT00224627,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00190320,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00190307,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2006.0,NCT00190294,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00190229,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00190190,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00190164,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2006.0,NCT00162539,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT01848782,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT01848704,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2007.0,NCT01022775,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT01022658,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT01022008,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT01842295,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT01831648,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT01822743,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00987987,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT00987168,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2017.0,NCT00987116,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT00987051,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT01807403,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2017.0,NCT01805453,2012-004536-34,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT00950222,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT01220011,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT00639743,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS ( AP-HP),2023.0,,2019-004088-34,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS ( AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),2015.0,,2011-003432-32,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),2018.0,,2016-003332-21,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),,,2016-000649-30,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),2019.0,,2010-023971-25,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),2019.0,,2014-003484-38,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),2020.0,,2016-001486-90,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),,,2016-001437-27,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),,,2011-004221-28,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),,,2012-000232-25,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),,,2008-003982-21,Interventional,Completed,True,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),2019.0,,2015-002190-37,Interventional,Completed,False,False,False,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP),Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
