statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟥,NCT04027699,,2023,Predictive Mini-bolus Fluid Responsiveness in Pediatric Septic Shock,PRECISE,False,False
🟥,NCT04204980,,2023,Desensitization in Kidney Allograft Recipients Before Transplantation Using Daratumumab,DARDAR,False,False
🟩,NCT03832556,,2023,Preoperative Evaluation of Neurogenic Myositis Ossificans or Neurogenic Para-osteo-arthritis: Comparison Between Computed Tomography and Magnetic Resonance Imaging in Preoperative Evaluation,MON-IRM,True,True
🟥,NCT05577221,,2023,Effect of High Flow Nasal Air on Dyspnea During Weaning From Mechanical Ventilation,FLOWEAN,False,False
🟥,NCT03836443,,2023,"Lipid Metabolism, Lipotoxicity and Nonalcoholic Fatty Liver Disease: Implication of Postprandial Cytotoxic Lipids",LITONAS,False,False
🟩,NCT03406572,,2023,"Comparison of High Flow Nasal Cannula Oxygen and Conventional Oxygen Therapy on Ventilatory Support Duration During Acute-on-chronic Respiratory Failure: a Multicenter, Randomized, Controlled Trial",HIGH FLOW ACRF,True,True
🟥,NCT03991221,,2023,Validation of Schematic Representations for Dental Malocclusion and Craniofacial Deformities Screening in Temporary and Mixed Dentition Requiring Early Orthodontic Treatment,CHARTE-ODF,False,False
🟥,NCT03284138,,2023,"Repetitive Transcranial Magnetic Stimulation (rTMS) in the Treatment of First Rank Symptoms on Schizophrenia: Controlled, Randomised, Double Blind Trial",Schirang,False,False
🟥,NCT04360785,,2023,Effect of Two Methotrexate Injections in Sync With the First Adalimumab Injection to Prevent the Immunisation Anti Adalimumab During Treatment of Spondyloarthritis,MESYNAD,False,False
🟥,NCT05651607,,2023,Evaluation of the Efficacy of CANNABIDIOL on the Pruritus in Children With Hereditary Epidermolysis Bullosa,EBCBD,False,False
🟥,NCT03530384,,2023,Training Inhibition in Alcohol Use Disorder: an add-on Randomized Controlled Trial,TRAIN,False,False
🟩,NCT02617017,,2023,"Buspirone Treatment of Iatrogenic Dyskinesias in Advanced Parkinson' Disease. Multicenter, International, Placebo-controlled, Randomised, Double Blind Trial",BUSPARK,True,True
🟥,NCT05079009,,2023,Effects of Blood Pulsatility on Von Willebrand Factor During Extracorporeal CO2 Removal (ECCO2R),FLOW-ECCO2R,False,False
🟥,NCT05280145,,2023,Assessment of the echOpen Ultra-portable Ultrasound Device in Daily Use by Clinicians. Part II: Detection of Pyelocaliceal Dilation and Hepatic Steatosis,CLIN-ECHO-II,False,False
🟥,NCT05704387,,2023,Restrictive- vs. Individualized Assisted Fluid Management in Patients Undergoing Major Liver Resection Surgery: A Randomized Controlled Trial,REVOLUTION,False,False
🟥,NCT02906839,,2023,Effect of Sleep Apnea Screening and Treatment on Atrial Fibrillation Recurrence : a Randomized Controlled Trial,SAAFIR,False,False
🟥,NCT04194736,,2023,Evaluation of the Occurrence of Early Thrombosis on Central Venous Catheter by Ultrasound in Pediatric Intensive Care Unit,Thromb-US,False,False
🟥,NCT05409612,,2023,"Multicenter, Randomized, Open, Phase III, Trial Assessing the Immunogenicity and Safety of Two Influenza Vaccine Strategies Among Severe Obese Adult Patients",FLUO,False,False
🟥,NCT05273034,,2023,Effect of the 1-hour Sepsis Bundle on In-hospital Mortality in Patients With Sepsis in the Emergency Department: a Randomized Controlled Trial,1BED,False,False
🟥,NCT04653597,,2023,Non-invasive Airway Management of Comatose Poisoned Emergency Patients,NICO,False,False
🟥,NCT05203757,,2023,Weight-Bearing Cone Beam CT Arthrogram of the Ankle: a Lower Radiation Dose Technique to Evaluate Osteo-chondral Lesions or Cartilage Lesions: Is it the Future of the arthroCT?,Arthro-CBCT,False,False
🟥,NCT04335942,,2023,Characterization of the Postural Habits of Wheelchair Users in an Ecological Situation and Analysis of the Acceptability of International Recommendations in the Prevention of Pressure Sores Risk by Using a Connected Textile Sensor Integrating an Artificial Intelligence Algorithm,Es-Alert,False,False
🟥,NCT04391348,,2023,Prospective Study Evaluating the Combination of Positron Emission Tomography (PET) With 18F-FDG and 18 F-Fluorocholine for Optimization of Staging and Treatment Modification in Patients With Hepatocellular Carcinoma,PET-HCC01,False,False
🟥,NCT03630718,,2023,Randomized Controlled Trial of Psychoeducational and Hypnosis Interventions on the Fatigue Associated With Primary Biliary Cholangitis in Women (CBP-HOPE),CBP-HOPE,False,False
🟥,NCT05622578,,2023,"Phenotyping of Chronic Pain in Diffused Systemic Scleroderma: Characteristics and Perturbations of Mechanisms of Pain, Impact on the Quality of Life and Correlations of Fatigue, Sleeping Disorders and Mood or Anxiety Disorders",PAIN SSc,False,False
🟥,NCT03320902,,2024,Sudden Death Counselling and Its Impact on Family Members of Sudden Death Victims,SUIVIPROCHE,False,False
🟥,NCT03837171,,2024,Stratégie Transfusionnelle érythrocytaire Dans la réanimation du Choc Septique du Patient d'Onco-hématologie : Essai randomisé Multicentrique TRANSPORT [TRANSfusion in Patients With Onco-hematological Malignancies ResusciTated From Septic Shock],TRANSPORT,False,False
🟥,NCT05606653,,2024,Physiological Study of the Critical Closing Airway Pressure in a Population of Didgeridoo Players,SASDICrit,False,False
🟥,,2018-001968-33,2024,"Étude ouverte de phase 1/2  évaluant  la sécurité et l’efficacité  de l’injection de cellules  CD34 + autologues transduites ex vivo par le vecteur lentiviral GLOBE1 qui exprime le gène de la globine βAS3  chez des patients atteints de drépanocytose. 
 
 
 "" A Phase 1/2 Open Label Study Evaluating the Safety and Efficacy of Gene Therapy of the Sickle Cell Anemia by Transplantation of an Autologous CD34+ enriched cell fraction that contains CD34+ cells transduced ex vivo with the GLOBE1 lentiviral vector expressing the ?AS3 globin gene (GLOBE1 ?AS3 Modified Autologous CD34+ Cells) in Patients with Sickle Cell Disease (SCD) ""DREPAGLOBE",DREPAGLOBE,False,False
🟥,NCT04969601,,2024,Anti-Covid-19 Vaccine Protection in Immunocompromised Children (1 to 15 Years Old) With Acute Leukemia and Their Siblings (≥12 Years Old). Phase I-II Trial Evaluating Post-vaccine Safety and Humoral and Cellular Immunogenicity.,PACIFIC,False,False
🟥,,2016-001986-10,2024,"Non-inferiority Between Acarbose and Prandial Insulin for the Treatment of Gestational Diabetes Mellitus: a Randomized Multicenter and Prospective Trial 
 
 
 Non-infériorité du traitement par Acarbose versus Insuline Prandiale pour le Traitement du Diabète Gestationnel chez la femme enceinte : étude randomisée multicentrique prospective",ACARB-GDM,False,False
🟥,NCT03970954,,2024,Regulatory T-cell Induction by Low-dose Interleukin-2 in Women With Unexplained Repeated Spontaneous Early Miscarriages,FaCIL-2,False,False
🟥,NCT05378932,,2024,Impact of Dysregulation of Core Body Temperature on Sleep in Patients With Hypohidrotic Ectodermal Dysplasia,DEH-Somno,False,False
🟥,NCT04910581,,2024,Inhibitory rTMS Applied on Laryngeal Motor Cortex in Wilson's Disease Patients With Dysarthria,WILSTIM2,False,False
🟥,NCT05248490,,2024,Impact of Pharmaceutical Interviews Regarding the Management of Adverse Effects Related to the Antibiotic Therapy Used to Treat Osteoarticular Infections During Return Home,EFIRAD,False,False
🟥,NCT05897814,,2024,"Evaluation of M-mode Ultrasonography for Epidural Catheter Identification, and Correct Placement, in Obstetric Anesthesia",ETEMERC,False,False
🟥,NCT04774575,,2024,"Randomized Controlled Multicentre Trial to Quantify the Benefits of Biomarkers in Routine Patient Care in Kidney Transplant Recipients"" EU-TRAIN IMPACT Trial",EUTRAIN IMPACT,False,False
🟩,NCT03788837,,2024,""" ILOPROST for Treatment of Septic Shock With Persistent Microperfusion Defects "", a Double-blind, Randomized Controlled Trial:The I-MICRO Trial",I-MICRO,True,True
🟥,NCT03401060,,2024,Interest of Denosumab Treatment in Osteoporosis Associated to Systemic Mastocytosis,DenosuMast,False,False
🟥,,2021-002966-41,2024,"Anti-Covid-19 vaccine protection in immunocompromised children (1-15 years) with acute leukemia and their siblings (≥ 12 years). Phase I-II trial evaluating safety and post-vaccination humoral and cellular immunogenicity / PACIFIC STUDY 
 
 
 Protection vaccinale Anti-Covid-19 portant sur les enfants Immunodéprimés (1 à 15 ans) atteints de leucémie aiguë et leur Fratrie (≥ 12 ans). Essai de Phase I-II évaluant la tolérance et l’Immunogénicité humorale et Cellulaire post-vaccinale / Etude PACIFIC",PACIFIC,False,False
🟥,,2018-003635-30,2024,"NA 
 
 
 Induction des lymphocytes T régulateur par l’interleukine 2 à faible dose chez des femmes ayant des fausses couches spontanées précoces répétées inexpliquées (FCRI).","FACIL-2 
 
 
 FACIL-2",False,False
🟥,NCT01798069,,,Impact of an Educational Program 'Narrative Medicine (Workshop Reflexive Writing) ' Dedicated to Medical Students. A Randomized Controlled Trial.,INAMERE,False,False
🟥,NCT01798290,,,Impact of an Educational Program 'Narrative Medicine (Workshop Reading Diaries) ' Dedicated to Medical Students. A Randomized Controlled Trial.,INAMEDI,False,False
🟥,NCT00430911,,,,,False,False
🟥,,2016-000649-30,,"Impact of the administration of Fludrocortisone the fluid and electrolyte balance in great premature. Pilot study. 
 
 
 Impact de l’administration de Fludrocortisone sur la balance hydro-électrolytique chez le grand prématuré. Etude pilote.",MINIPREM,False,False
🟥,,2007-005628-34,,Etude de phase II d’identification de biomarqueurs de réponse au sunitinib chez des patients atteints d’une tumeur neuroendocrine peu différenciée avancée inopérable.,,False,False
🟥,,2016-001437-27,,"Efficacy of furosemide versus vascular filling in Patients with Acute Myocardial Infarction with Right Ventricular Extension: a multicentric randomized controlled trial. 
 
 
 Efficacité du furosémide versus remplissage vasculaire dans l'infarctus inférieur avec extension au ventricule droit : un essai randomisé contrôlé multicentrique.",FAMIE,False,False
🟥,,2007-002041-20,,Essai de prévention de la dysplasie broncho-pulmonaire par l'hydrocortisone postnatale précoce chez le très grand prématuré,PREMILOC,False,False
🟥,,2012-000232-25,,"Efficacité du prétraitement par levosimendan avant pontage aorto-coronaire sous circulation extra-corporelle chez des patients à haut risque (FE < 40%): essai randomisé, multicentrique, en double insu versus placebo. LICORN: Levosimendan In COronary RevascularisatioN",LICORN,False,False
🟥,,2013-005088-13,,Blocs partiels du droit antérieur et du soléaire avec la toxine botulique de type A (Xeomin®) pour l'amélioration de la marche chez l'hémiparétique.  Essai randomisé multicentrique contrôlé contre placebo.,GENUFLEX,False,False
🟥,,2007-001949-18,,Valeur prédictive du statut mutationnel de l'oncogène KRAS sur la réponse aux anticorps monoclonaux recombinants anti-EGFR chez les malades atteints d'un cancer colorectal métastatique. Etude prospective de validation sur 110 malades,CETRAS,False,False
🟥,,2011-004221-28,,Comparaison Glibenclamide/Insuline dans le traitement du diabète gestationnel. Essai randomisé multicentrique de non infériorité,INDAO,False,False
🟥,,2017-001567-20,,"Assessment of Dual antiplatelet therapy versus Rivaroxaban In atrial Fibrillation patients Treated with left atrial appendage closure: The randomized ADRIFT Study 
 
 
 Evaluation de la double antiagrégation plaquettaire versus Rivaroxaban dans les suites de la fermeture d'auricule pour les patients souffrant de fibrillation atriale : Etude randomisée ADRIFT",ADRIFT,False,False
🟥,,2008-003982-21,,Etude des transporteurs de la dopamine et de la sérotonine en imagerie TEMP utilisant les radiopharmaceutiques 123I-FP-CIT (datscan) and 123 I-ADAM dans la sclérose latérale amyotrophique et dans une population contrôle. DOSERALS,DOSERALS,False,False
🟥,,2016-001673-32,,"PREVENTION OF POSTOPERATIVE PANCREATIC FISTULA BY SOMATOSTATIN (PREFIPS)  
 
 
 PREVENTION DES FISTULES PANCREATIQUES PAR LA SOMATOSTATINE (PREFIPS)",PREFIPS,False,False
🟥,,2017-000560-15,,"Intra-individual dose escalation of abiraterone acetate according to its plasma concentration in patients with progressive castration-resistant metastatic prostate cancer  
 
 
 Escalade de dose intra-individuelle de l'acétate d'abiratérone en fonction de sa concentration plasmatique chez des patients présentant un cancer de prostate métastatique résistant à la castration et en progression tumorale",OPTIMABI,False,False
🟥,,2007-005181-12,,"Analgésie inhalatoire par protoxyde d'azote vs anesthésie locale, pour le recueil ovocytaire en Assistance Médicale à la Procréation. Etude contrôlée, randomisée et prospective",KALOVAL,False,False
🟥,,2017-001709-33,,"Randomized, Double-blind, Placebo-controlled Trial on the Efficacy of the Botulinum Toxin for the Treatment of Lateral Epicondylitis  
 
 
 Essai randomisé en double aveugle pour évaluer l’efficacité de la toxine botulique dans le traitement de l'épicondylite",EPITOX,False,False
🟥,,2018-002114-13,,"Efficacy of Colchicine to prevent skin relapses in adult's IgA vasculitis 
 
 
 Efficacité de la colchicine pour prévenir les rechutes cutanées au cours de la vascularite à IgA de l'adulte",COLCHIVAS,False,False
🟥,,2017-003903-23,,"Assessment of Beta blocker interruption after uncomplicated mYocardial infarction on Safety and Symptomatic cardiac events requiring hospitalization: The ABYSS Study 
 
 
 Evaluation de l'arrêt de l'administration de bêta-bloquant après un infarctus du myocarde non compliqué sur l'incidence des évènements cardiaques symptomatiques nécessitant une hospitalisation. Etude ABYSS",ABYSS,False,False
🟥,,2017-001257-14,,"Temocillin versus a carbapenem as initial intravenous treatment for extended-spectrum beta-lactamase related urinary tract infections, a non-inferiority study.TEMO-CARB 
 
 
 Témocilline versus carbapénèmes dans le traitement des infections urinaires à entérobactéries productrices de bêta-lactamase à spectre étendu, étude de non inferiorité. TEMO-CARB.",TEMO-CARB,False,False
🟥,,2016-004507-31,,Traitement de la néphropathie à IgA adapté à l'histologie rénale (TIGRE),TIGER,False,False
🟥,,2015-002477-38,,EFFICACITE DE L'ASSOCIATION NEBULISATION D'ADRENALINE/BETAMETHASONE ORALE DANS LA PRISE EN CHARGE DES BRONCHIOLITES AIGUËS DU NOURRISSON AUX URGENCES PEDIATRIQUES :  ESSAI MULTICENTRIQUE EN DOUBLE INSU,EPIDEX,False,False
🟥,,2018-001709-10,,"I-MICRO: Ilomedine in the treatment of septic shock with persistence of microperfusion disorders: Multicenter randomized and controlled double-blind study. 
 
 
 I-MICRO : Ilomedine dans le traitement du choc septique avec persistance de troubles de la microperfusion : Etude multicentrique randomisée et contrôlée en double aveugle.",I-MICRO,False,False
🟥,,2016-002822-35,,"Treatment with azacitidine of recurrent gliomas with IDH1/2 mutation: AGIR 
 
 
 Traitement par azacitidine des Gliomes avec mutation IDH1/2 en rechute : AGIR",AGIR,False,False
🟥,,2018-003068-29,,"Evaluation of immunological response following a revaccination with PPS23 boosted or not by PCV13 in splenectomised patients (SPLENEVAC-2) 
 
 
 
 
 Évaluation de la réponse immunologique à la suite d’une revaccination avec PPS23 stimulée ou non par le PCV13 chez les patients splénectomisés (SPLENEVAC-2)","SPLENEVAC-2 
 
 
 SPLENEVAC-2",False,False
🟥,,2005-005745-18,,Traitement par lévamisole du syndrome néphrotique corticosensible de l'enfant,LEVAMISOLE,False,False
🟥,,2014-002715-41,,"KAWAKINRA study, ""A phase IIa multicenter trial to assess the efficacy and safety of Anakinra in patients with intraveinous immunoglobulin-resistant Kawasaki disease""",KAWAKINRA,False,False
🟥,NCT00433433,2005-002765-37,,The H10 EORTC/GELA randomized intergroup trial on early FDG-PET scan guided treatment adaptation versus standard combined modality treatment in patients with supradiaphragmatic stage I/II Hodgkin's lymphoma,H10,False,False
